state_ut,district,year,murder,rape,robbery,theft,riots,cheating,dowry_deaths
KERALA,ERNAKULAM COMMR.,2011,26,62,31,287,502,192,1
KERALA,ERNAKULAM RURAL,2011,15,30,38,307,343,630,0
KERALA,IDUKKI,2011,20,54,23,161,296,109,0
KERALA,KANNUR,2011,20,55,94,257,1065,189,0
KERALA,KASARGOD,2011,19,125,35,125,607,179,0
KERALA,KOLLAM COMMR.,2011,14,51,16,227,602,86,1
KERALA,KOLLAM RURAL,2011,29,46,24,170,460,126,0
KERALA,KOTTAYAM,2011,22,51,30,281,485,198,2
KERALA,KOZHIKODE COMMR.,2011,5,14,48,241,446,191,0
KERALA,KOZHIKODE RURAL,2011,12,46,27,157,997,164,1
KERALA,MALAPPURAM,2011,13,83,59,380,822,392,0
KERALA,PALAKKAD,2011,41,85,36,236,684,201,2
KERALA,PATHANAMTHITTA,2011,20,33,20,182,418,146,0
KERALA,RAILWAYS,2011,1,0,2,250,6,0,0
KERALA,THRISSUR COMMR.,2011,8,28,28,144,362,678,0
KERALA,THRISSUR RURAL,2011,24,69,34,251,597,479,1
KERALA,TRIVANDRUM COMMR.,2011,8,39,79,407,526,405,0
KERALA,TRIVANDRUM RURAL,2011,32,140,69,290,858,273,4
KERALA,WAYANADU,2011,11,65,13,83,205,196,2
MADHYA PRADESH,ALIRAJPUR,2011,76,24,5,59,10,4,0
MADHYA PRADESH,ANUPPUR,2011,39,60,16,86,23,16,10
MADHYA PRADESH,ASHOK NAGAR,2011,26,36,18,113,27,7,8
MADHYA PRADESH,BALAGHAT,2011,51,55,12,90,27,23,3
MADHYA PRADESH,BARWANI,2011,51,39,8,143,25,8,2
MADHYA PRADESH,BETUL,2011,54,120,18,194,7,30,20
MADHYA PRADESH,BHIND,2011,73,51,78,226,55,30,28
MADHYA PRADESH,BHOPAL,2011,91,146,161,2651,108,111,19
MADHYA PRADESH,BHOPAL RLY.,2011,6,0,27,1154,5,2,0
MADHYA PRADESH,BURHANPUR,2011,18,29,10,86,7,18,5
MADHYA PRADESH,CHHATARPUR,2011,58,77,74,277,96,52,33
MADHYA PRADESH,CHHINDWARA,2011,71,111,12,272,70,42,14
MADHYA PRADESH,DAMOH,2011,45,52,22,142,21,20,27
MADHYA PRADESH,DATIYA,2011,53,25,39,155,29,26,10
MADHYA PRADESH,DEWAS,2011,43,102,26,664,48,34,19
MADHYA PRADESH,DHAR,2011,81,103,25,510,37,27,62
MADHYA PRADESH,DINDORI,2011,22,46,2,30,9,12,1
MADHYA PRADESH,GUNA,2011,45,75,22,305,67,25,9
MADHYA PRADESH,GWALIOR,2011,107,75,202,2120,131,154,34
MADHYA PRADESH,HARDA,2011,25,53,7,99,16,11,5
MADHYA PRADESH,HOSHANGABAD,2011,59,59,66,261,26,40,16
MADHYA PRADESH,INDORE,2011,135,129,219,3634,116,231,41
MADHYA PRADESH,INDORE RLY.,2011,4,2,6,260,1,0,1
MADHYA PRADESH,JABALPUR,2011,93,107,68,763,89,129,39
MADHYA PRADESH,JABALPUR RLY.,2011,4,3,26,445,4,0,1
MADHYA PRADESH,JHABUA,2011,24,42,27,80,21,11,4
MADHYA PRADESH,KATNI,2011,41,62,7,139,19,33,16
MADHYA PRADESH,KHANDWA,2011,38,59,20,231,17,15,5
MADHYA PRADESH,KHARGON,2011,37,39,23,381,30,23,38
MADHYA PRADESH,MANDLA,2011,36,63,8,63,4,27,4
MADHYA PRADESH,MANDSAUR,2011,37,49,38,314,20,46,4
MADHYA PRADESH,MORENA,2011,56,40,48,419,103,43,32
MADHYA PRADESH,NARSINGHPUR,2011,45,65,15,136,33,27,20
MADHYA PRADESH,NEEMUCH,2011,20,25,27,208,33,23,4
MADHYA PRADESH,PANNA,2011,33,48,19,76,9,16,14
MADHYA PRADESH,RAISEN,2011,47,118,19,265,41,19,15
MADHYA PRADESH,RAJGARH,2011,43,90,25,338,87,11,6
MADHYA PRADESH,RATLAM,2011,35,97,42,333,56,31,9
MADHYA PRADESH,REWA,2011,46,91,57,408,0,64,32
MADHYA PRADESH,SAGAR,2011,94,131,55,491,87,71,37
MADHYA PRADESH,SATNA,2011,66,83,44,484,29,26,20
MADHYA PRADESH,SEONI,2011,31,61,9,147,25,28,9
MADHYA PRADESH,SHAHDOL,2011,45,80,17,199,20,24,21
MADHYA PRADESH,SHAJAPUR,2011,49,50,26,390,28,17,8
MADHYA PRADESH,SHEOPUR,2011,14,18,8,55,27,13,2
MADHYA PRADESH,SHIVPURI,2011,55,93,45,254,52,35,13
MADHYA PRADESH,SIDHI,2011,29,32,9,131,8,21,16
MADHYA PRADESH,SIHORE,2011,44,82,29,346,46,35,11
MADHYA PRADESH,SINGRAULI,2011,43,43,9,99,30,11,13
MADHYA PRADESH,TIKAMGARH,2011,37,76,45,142,52,16,18
MADHYA PRADESH,UJJAIN,2011,68,81,72,1144,92,71,14
MADHYA PRADESH,UMARIYA,2011,21,22,9,61,8,19,3
MADHYA PRADESH,VIDISHA,2011,47,87,31,341,49,32,16
MAHARASHTRA,AHMEDNAGAR,2011,107,78,161,1622,679,273,32
MAHARASHTRA,AKOLA,2011,46,30,61,821,115,125,13
MAHARASHTRA,AMRAVATI COMMR.,2011,15,22,65,1004,68,70,2
MAHARASHTRA,AMRAVATI RURAL,2011,58,69,35,779,92,40,3
MAHARASHTRA,AURANGABAD COMMR.,2011,41,16,152,852,154,194,7
MAHARASHTRA,AURANGABAD RURAL,2011,60,18,34,512,277,58,36
MAHARASHTRA,BEED,2011,61,32,88,496,333,158,11
MAHARASHTRA,BHANDARA,2011,33,23,19,444,25,40,1
MAHARASHTRA,BULDHANA,2011,60,26,35,610,233,120,14
MAHARASHTRA,CHANDRAPUR,2011,50,56,43,668,82,67,4
MAHARASHTRA,DHULE,2011,49,16,57,434,212,79,4
MAHARASHTRA,GADCHIROLI,2011,82,20,10,102,21,11,0
MAHARASHTRA,GONDIA,2011,37,31,19,370,35,49,1
MAHARASHTRA,HINGOLI,2011,39,18,15,160,131,55,0
MAHARASHTRA,JALGAON,2011,81,48,80,982,356,308,8
MAHARASHTRA,JALNA,2011,47,15,52,485,203,95,23
MAHARASHTRA,KOLHAPUR,2011,65,42,51,876,237,240,19
MAHARASHTRA,LATUR,2011,68,17,50,404,280,128,4
MAHARASHTRA,MUMBAI COMMR.,2011,203,221,467,12983,379,1946,14
MAHARASHTRA,MUMBAI RLY.,2011,12,3,63,2134,6,50,0
MAHARASHTRA,NAGPUR COMMR.,2011,114,45,198,2287,148,294,4
MAHARASHTRA,NAGPUR RLY.,2011,3,1,29,1059,11,5,0
MAHARASHTRA,NAGPUR RURAL,2011,65,44,36,873,86,55,11
MAHARASHTRA,NANDED,2011,90,32,59,498,315,209,29
MAHARASHTRA,NANDURBAR,2011,43,20,10,180,90,39,0
MAHARASHTRA,NASIK COMMR.,2011,37,25,154,2095,111,197,5
MAHARASHTRA,NASIK RURAL,2011,86,43,52,655,359,171,5
MAHARASHTRA,NAVI MUMBAI,2011,70,38,316,1935,129,410,1
MAHARASHTRA,OSMANABAD,2011,42,30,24,346,230,142,2
MAHARASHTRA,PARBHANI,2011,58,26,61,383,169,90,5
MAHARASHTRA,PUNE COMMR.,2011,110,79,546,4710,478,769,8
MAHARASHTRA,PUNE RLY.,2011,3,0,7,391,1,3,0
MAHARASHTRA,PUNE RURAL,2011,148,87,150,1778,409,298,16
MAHARASHTRA,RAIGAD,2011,39,7,20,322,115,124,2
MAHARASHTRA,RATNAGIRI,2011,15,30,16,228,78,62,1
MAHARASHTRA,SANGLI,2011,53,40,22,544,163,218,5
MAHARASHTRA,SATARA,2011,55,34,120,930,226,191,2
MAHARASHTRA,SINDHUDURG,2011,12,11,19,92,42,70,0
MAHARASHTRA,SOLAPUR COMMR.,2011,24,22,74,520,110,115,0
MAHARASHTRA,SOLAPUR RURAL,2011,107,53,79,729,401,136,6
MAHARASHTRA,THANE COMMR.,2011,127,79,277,2956,279,855,8
MAHARASHTRA,THANE RURAL,2011,147,63,295,1168,345,364,10
MAHARASHTRA,WARDHA,2011,37,34,34,681,86,53,3
MAHARASHTRA,WASHIM,2011,35,13,20,432,127,44,12
MAHARASHTRA,YAVATMAL,2011,84,44,74,919,130,78,8
MANIPUR,BISHNUPUR,2011,5,2,0,40,7,12,0
MANIPUR,CHANDEL,2011,2,1,0,5,1,0,0
MANIPUR,CHURACHANDPUR,2011,7,0,0,12,0,1,0
MANIPUR,CID,2011,0,0,0,0,0,1,0
MANIPUR,IMPHAL EAST,2011,17,11,1,76,12,22,0
MANIPUR,IMPHAL WEST,2011,24,17,2,496,22,53,1
MANIPUR,SENAPATI,2011,3,0,1,16,9,5,0
MANIPUR,TAMENGLONG,2011,4,0,2,1,1,2,0
MANIPUR,THOUBAL,2011,9,21,1,65,17,29,0
MANIPUR,UKHRUL,2011,7,1,0,8,1,1,0
MEGHALAYA,GARO HILLS EAST,2011,11,3,4,58,0,5,0
MEGHALAYA,GARO HILLS SOUTH,2011,11,2,2,38,0,1,0
MEGHALAYA,GARO HILLS WEST,2011,22,8,11,150,8,28,1
MEGHALAYA,JAINTIA HILLS,2011,52,43,7,82,0,25,0
MEGHALAYA,KHASI HILLS EAST,2011,36,42,28,257,0,96,0
MEGHALAYA,KHASI HILLS WEST,2011,17,15,4,53,0,6,0
MEGHALAYA,RI-BHOI,2011,21,17,7,58,0,5,0
MIZORAM,AIZAWL,2011,10,35,4,395,0,46,0
MIZORAM,CHAMPHAI,2011,4,10,0,80,0,6,0
MIZORAM,KOLASIB,2011,5,7,0,57,0,1,0
MIZORAM,LAWNGTLAI,2011,1,2,0,29,0,2,0
MIZORAM,LUNGLEI,2011,2,13,1,93,0,8,0
MIZORAM,MAMIT,2011,2,4,1,31,0,1,0
MIZORAM,SAIHA,2011,1,2,0,25,0,2,0
MIZORAM,SERCHHIP,2011,1,4,0,24,0,0,0
NAGALAND,DIMAPUR,2011,15,9,46,170,0,16,0
NAGALAND,KIPHIRE,2011,0,0,0,0,0,0,0
NAGALAND,KOHIMA,2011,7,0,5,70,0,7,0
NAGALAND,LONGLENG,2011,0,1,0,11,0,1,0
NAGALAND,MOKOKCHUNG,2011,3,2,3,21,0,2,0
NAGALAND,MON,2011,6,2,0,8,1,0,0
NAGALAND,PEREN,2011,4,0,0,5,0,0,0
NAGALAND,PHEK,2011,4,3,1,10,0,1,0
NAGALAND,TUENSANG,2011,1,2,2,17,0,3,0
NAGALAND,WOKHA,2011,2,1,2,24,0,1,0
NAGALAND,ZUNHEBOTO,2011,4,3,0,24,0,0,0
ODISHA,ANGUL,2011,71,63,80,470,142,57,25
ODISHA,BALASORE,2011,62,75,53,397,45,76,45
ODISHA,BARAGARH,2011,34,21,41,216,82,21,16
ODISHA,BERHAMPUR,2011,29,13,66,252,26,82,9
ODISHA,BHADRAK,2011,38,26,20,155,29,78,24
ODISHA,BOLANGIR,2011,31,52,47,175,81,68,6
ODISHA,BOUDH,2011,12,14,11,52,14,11,0
ODISHA,CUTTACK,2011,49,34,61,205,33,43,24
ODISHA,DCP BBSR,2011,34,35,76,1191,41,122,13
ODISHA,DCP CTC,2011,27,19,54,512,27,42,0
ODISHA,DEOGARH,2011,14,15,9,21,6,14,2
ODISHA,DHENKANAL,2011,58,17,77,312,67,35,22
ODISHA,GAJAPATI,2011,10,11,3,24,29,9,0
ODISHA,GANJAM,2011,85,50,88,186,93,45,32
ODISHA,JAGATSINGHPUR,2011,35,31,49,202,45,24,18
ODISHA,JAJPUR,2011,64,31,64,342,33,46,30
ODISHA,JHARSUGUDA,2011,29,27,49,268,44,58,7
ODISHA,KALAHANDI,2011,38,46,29,78,74,70,9
ODISHA,KANDHAMAL,2011,36,32,19,71,20,30,9
ODISHA,KENDRAPARA,2011,38,41,50,132,31,16,36
ODISHA,KEONJHAR,2011,102,75,89,295,50,24,22
ODISHA,KHURDA,2011,20,29,66,169,36,29,10
ODISHA,KORAPUT,2011,46,53,34,123,64,33,0
ODISHA,MALKANGIR,2011,37,8,7,64,56,20,6
ODISHA,MAYURBHANJ,2011,103,76,24,261,17,50,34
ODISHA,NAYAGARH,2011,37,25,31,145,29,20,16
ODISHA,NOWRANGPUR,2011,34,44,11,71,32,23,2
ODISHA,NUAPADA,2011,17,4,11,61,16,17,2
ODISHA,PURI,2011,49,21,106,360,75,67,27
ODISHA,RAYAGADA,2011,38,32,16,108,36,14,7
ODISHA,ROURKELA,2011,68,26,40,380,39,55,1
ODISHA,SAMBALPUR,2011,37,30,118,409,79,36,2
ODISHA,SONEPUR,2011,20,10,15,63,28,32,3
ODISHA,SRP(CUTTACK),2011,4,0,15,492,2,7,0
ODISHA,SRP(ROURKELA),2011,8,1,8,290,0,6,1
ODISHA,SUNDARGARH,2011,63,25,46,172,35,11,5
PUNJAB,AMRITSAR,2011,52,16,6,99,0,144,1
PUNJAB,BARNALA,2011,11,5,0,92,0,44,3
PUNJAB,BATALA,2011,28,13,2,93,0,103,4
PUNJAB,BHATINDA,2011,48,37,8,269,0,133,5
PUNJAB,CP AMRITSAR,2011,32,20,12,390,0,261,4
PUNJAB,CP JALANDHAR,2011,29,15,23,487,0,231,4
PUNJAB,CP LUDHIANA,2011,76,48,14,493,0,388,14
PUNJAB,FARIDKOT,2011,17,8,1,74,0,49,1
PUNJAB,FATEHGARH SAHIB,2011,13,4,5,102,0,62,4
PUNJAB,FAZILKA,2011,22,21,0,100,0,83,3
PUNJAB,FEROZPUR,2011,31,20,3,141,0,137,6
PUNJAB,G.R.P,2011,6,0,0,52,0,2,0
PUNJAB,GURDASPUR,2011,22,12,3,50,0,85,6
PUNJAB,HOSHIARPUR,2011,51,28,44,211,0,153,11
PUNJAB,JALANDHAR,2011,41,31,31,193,0,146,6
PUNJAB,KAPURTHALA,2011,33,16,29,146,0,146,2
PUNJAB,KHANNA,2011,17,7,2,119,0,81,1
PUNJAB,LUDHIANA,2011,16,8,4,93,0,99,4
PUNJAB,MANSA,2011,28,14,1,49,0,60,4
PUNJAB,MOGA,2011,32,12,9,232,0,149,5
PUNJAB,MUKTSAR,2011,24,17,3,86,0,62,7
PUNJAB,PATHANKOT,2011,12,10,1,45,0,29,5
PUNJAB,PATIALA,2011,47,25,4,281,0,266,13
PUNJAB,ROPAR,2011,20,14,4,151,0,57,5
PUNJAB,SANGRUR,2011,38,30,6,205,0,120,14
PUNJAB,SAS NGR,2011,31,24,4,352,0,312,4
PUNJAB,SBS NAGAR,2011,18,8,17,95,0,39,4
PUNJAB,TARN TARAN,2011,47,16,0,84,0,130,3
RAJASTHAN,AJMER,2011,50,70,17,616,11,1014,15
RAJASTHAN,ALWAR,2011,104,99,30,1818,9,981,53
RAJASTHAN,BANSWARA,2011,34,55,7,121,61,138,6
RAJASTHAN,BARAN,2011,24,60,7,286,5,286,10
RAJASTHAN,BARMER,2011,29,21,1,236,3,304,27
RAJASTHAN,BHARATPUR,2011,95,69,39,1468,1,750,29
RAJASTHAN,BHILWARA,2011,34,52,29,654,16,453,16
RAJASTHAN,BIKANER,2011,39,55,4,294,0,525,17
RAJASTHAN,BUNDI,2011,22,40,5,227,5,274,6
RAJASTHAN,CHITTORGARH,2011,27,50,22,436,41,350,4
RAJASTHAN,CHURU,2011,40,37,3,195,2,385,10
RAJASTHAN,DAUSA,2011,24,13,19,908,22,316,12
RAJASTHAN,DHOLPUR,2011,56,32,16,420,1,187,19
RAJASTHAN,DUNGARPUR,2011,24,39,11,57,14,70,5
RAJASTHAN,G.R.P.AJMER,2011,6,2,5,500,1,3,0
RAJASTHAN,G.R.P.JODHPUR,2011,4,0,1,85,2,0,0
RAJASTHAN,GANGANAGAR,2011,56,99,10,365,1,945,19
RAJASTHAN,HANUMANGARH,2011,53,82,6,183,0,715,12
RAJASTHAN,JAIPUR EAST,2011,23,31,64,2191,75,602,15
RAJASTHAN,JAIPUR NORTH,2011,17,20,32,651,31,765,8
RAJASTHAN,JAIPUR RURAL,2011,49,37,30,562,14,519,15
RAJASTHAN,JAIPUR SOUTH,2011,16,18,35,1071,20,597,6
RAJASTHAN,JAIPUR WEST,2011,27,23,48,982,11,792,10
RAJASTHAN,JAISALMER,2011,11,4,3,126,14,86,5
RAJASTHAN,JALORE,2011,35,22,3,170,9,191,14
RAJASTHAN,JHALAWAR,2011,33,67,21,366,47,179,14
RAJASTHAN,JHUNJHUNU,2011,41,51,10,309,11,512,21
RAJASTHAN,JODHPUR CITY,2011,29,33,17,945,4,684,13
RAJASTHAN,JODHPUR RURAL,2011,21,26,6,146,0,240,17
RAJASTHAN,KARAULI,2011,32,38,21,619,8,178,18
RAJASTHAN,KOTA CITY,2011,35,24,15,863,2,499,5
RAJASTHAN,KOTA RURAL,2011,26,44,6,147,0,134,5
RAJASTHAN,NAGAUR,2011,44,70,12,375,0,466,14
RAJASTHAN,PALI,2011,31,64,32,264,0,463,11
RAJASTHAN,PRATAPGARH,2011,39,103,5,128,21,142,7
RAJASTHAN,RAJSAMAND,2011,21,14,13,145,22,261,2
RAJASTHAN,SAWAI MADHOPUR,2011,31,24,11,538,0,266,4
RAJASTHAN,SIKAR,2011,49,50,9,533,22,803,26
RAJASTHAN,SIROHI,2011,19,27,6,104,22,241,5
RAJASTHAN,TONK,2011,28,25,8,261,49,275,5
RAJASTHAN,UDAIPUR,2011,83,110,88,734,174,906,14
SIKKIM,EAST,2011,8,7,2,40,8,20,0
SIKKIM,NORTH,2011,1,0,0,9,2,1,0
SIKKIM,SOUTH,2011,2,4,3,20,10,6,0
SIKKIM,WEST,2011,3,5,0,3,5,4,0
TAMIL NADU,ARIYALUR,2011,28,16,9,94,42,16,1
TAMIL NADU,CHENNAI,2011,168,76,219,2866,160,767,20
TAMIL NADU,CHENNAI RLY.,2011,6,0,26,216,4,5,1
TAMIL NADU,COIMBATORE RURAL,2011,39,5,112,402,78,51,1
TAMIL NADU,COIMBATORE URBAN,2011,26,9,48,824,30,171,2
TAMIL NADU,CUDDALORE,2011,68,30,40,345,229,43,16
TAMIL NADU,DHARMAPURI,2011,55,14,34,157,95,31,0
TAMIL NADU,DINDIGUL,2011,65,18,52,256,93,103,3
TAMIL NADU,ERODE,2011,47,10,63,409,22,89,1
TAMIL NADU,KANCHIPURAM,2011,87,19,22,275,135,61,1
TAMIL NADU,KANYAKUMARI,2011,44,10,114,268,1,127,3
TAMIL NADU,KARUR,2011,28,8,39,183,18,34,1
TAMIL NADU,KRISHNAGIRI,2011,72,12,48,290,146,84,7
TAMIL NADU,MADURAI RURAL,2011,71,21,156,355,183,209,12
TAMIL NADU,MADURAI URBAN,2011,35,7,85,455,25,183,5
TAMIL NADU,NAGAPATTINAM,2011,44,13,25,164,60,14,5
TAMIL NADU,NAMAKKAL,2011,38,8,29,173,53,78,1
TAMIL NADU,NILGIRIS,2011,17,6,14,65,10,13,0
TAMIL NADU,PERAMBALUR,2011,14,7,32,78,11,24,1
TAMIL NADU,PUDUKOTTAI,2011,35,7,36,169,55,37,0
TAMIL NADU,RAMNATHAPURAM,2011,42,6,22,190,86,50,1
TAMIL NADU,SALEM RURAL,2011,70,35,40,187,231,75,4
TAMIL NADU,SALEM URBAN,2011,28,23,60,273,27,61,2
TAMIL NADU,SIVAGANGAI,2011,30,5,16,200,39,69,1
TAMIL NADU,THANJAVUR,2011,61,10,103,588,155,45,1
TAMIL NADU,THENI,2011,34,22,33,261,68,185,12
TAMIL NADU,THIRUNELVELI RURAL,2011,94,52,76,345,4,179,8
TAMIL NADU,THIRUNELVELI URBAN,2011,22,7,36,92,0,75,0
TAMIL NADU,THIRUVALLUR,2011,30,6,27,126,70,61,7
TAMIL NADU,THIRUVANNAMALAI,2011,45,24,3,188,136,67,3
TAMIL NADU,THIRUVARUR,2011,24,4,12,134,26,19,2
TAMIL NADU,THOOTHUGUDI,2011,72,29,92,393,0,134,4
TAMIL NADU,TIRUPPUR,2011,47,9,98,827,52,245,9
TAMIL NADU,TRICHY RLY.,2011,5,0,3,104,1,0,0
TAMIL NADU,TRICHY RURAL,2011,49,13,79,222,39,22,2
TAMIL NADU,TRICHY URBAN,2011,27,6,30,437,10,57,2
TAMIL NADU,VELLORE,2011,77,25,23,560,3,81,5
TAMIL NADU,VILLUPURAM,2011,87,86,64,497,522,213,7
TAMIL NADU,VIRUDHUNAGAR,2011,46,19,46,256,90,94,1
TRIPURA,DHALAI,2011,24,21,9,33,2,5,1
TRIPURA,GRP,2011,1,0,0,3,1,1,0
TRIPURA,NORTH,2011,31,40,2,80,13,23,1
TRIPURA,SOUTH,2011,36,58,12,134,65,36,5
TRIPURA,WEST,2011,71,86,27,244,94,34,23
UTTAR PRADESH,AGRA,2011,181,76,185,3706,486,386,87
UTTAR PRADESH,ALIGARH,2011,168,66,91,1260,316,346,73
UTTAR PRADESH,ALLAHABAD,2011,156,67,88,1390,218,256,75
UTTAR PRADESH,AMBEDKAR NAGAR,2011,42,16,15,113,53,57,16
UTTAR PRADESH,AURAIYA,2011,29,15,19,129,11,41,25
UTTAR PRADESH,AZAMGARH,2011,55,28,58,214,145,95,27
UTTAR PRADESH,BADAUN,2011,97,18,34,156,7,87,48
UTTAR PRADESH,BAGHPAT,2011,66,12,49,269,74,84,17
UTTAR PRADESH,BAHRAICH,2011,53,57,28,223,87,179,62
UTTAR PRADESH,BALLIA,2011,33,7,7,135,57,54,17
UTTAR PRADESH,BALRAMPUR,2011,16,10,8,44,21,75,16
UTTAR PRADESH,BANDA,2011,40,26,2,121,31,38,29
UTTAR PRADESH,BARABANKI,2011,71,36,13,201,6,109,25
UTTAR PRADESH,BAREILLY,2011,116,34,56,609,107,271,63
UTTAR PRADESH,BASTI,2011,21,7,15,45,11,22,11
UTTAR PRADESH,BHIM NAGAR,2011,72,34,48,196,36,0,29
UTTAR PRADESH,BIJNOR,2011,85,39,35,249,33,187,30
UTTAR PRADESH,BULANDSHAHAR,2011,162,47,69,501,99,216,50
UTTAR PRADESH,CHANDOLI,2011,19,8,7,83,5,45,17
UTTAR PRADESH,CHITRAKOOT DHAM,2011,24,20,6,73,9,20,14
UTTAR PRADESH,CSM NAGAR,2011,30,20,8,106,51,39,17
UTTAR PRADESH,DEORIA,2011,34,8,11,100,32,69,27
UTTAR PRADESH,ETAH,2011,54,19,23,191,32,54,30
UTTAR PRADESH,ETAWAH,2011,59,13,18,208,6,101,42
UTTAR PRADESH,FAIZABAD,2011,49,27,24,230,57,89,11
UTTAR PRADESH,FATEHGARH,2011,61,16,12,154,23,63,25
UTTAR PRADESH,FATEHPUR,2011,64,40,30,139,30,146,45
UTTAR PRADESH,FIROZABAD,2011,96,32,53,389,104,137,43
UTTAR PRADESH,G.R.P.,2011,30,2,216,3043,62,34,1
UTTAR PRADESH,GAUTAMBUDH NAGAR,2011,88,25,235,2967,108,319,25
UTTAR PRADESH,GHAZIABAD,2011,162,22,135,3108,113,432,47
UTTAR PRADESH,GHAZIPUR,2011,46,11,32,94,50,47,35
UTTAR PRADESH,GONDA,2011,46,34,28,201,67,280,27
UTTAR PRADESH,GORAKHPUR,2011,105,50,47,1179,203,365,41
UTTAR PRADESH,HAMIRPUR,2011,34,12,4,69,6,25,15
UTTAR PRADESH,HARDOI,2011,61,24,8,182,25,78,32
UTTAR PRADESH,HATHRAS,2011,61,35,40,210,60,74,24
UTTAR PRADESH,J.P.NAGAR,2011,66,44,32,180,20,104,16
UTTAR PRADESH,JALAUN,2011,38,7,11,115,9,30,40
UTTAR PRADESH,JAUNPUR,2011,41,14,19,138,41,55,42
UTTAR PRADESH,JHANSI,2011,66,19,40,387,70,84,28
UTTAR PRADESH,KANNAUJ,2011,37,14,9,99,39,82,34
UTTAR PRADESH,KANPUR NAGAR,2011,159,71,133,1738,177,510,69
UTTAR PRADESH,KANSHIRAM NAGAR,2011,46,22,13,94,38,37,22
UTTAR PRADESH,KAUSHAMBI,2011,52,23,26,107,14,53,22
UTTAR PRADESH,KHIRI,2011,89,35,25,296,28,91,57
UTTAR PRADESH,KUSHI NAGAR,2011,50,13,3,111,60,84,35
UTTAR PRADESH,LALITPUR,2011,19,15,10,60,22,31,14
UTTAR PRADESH,LUCKNOW,2011,119,55,61,2167,182,790,48
UTTAR PRADESH,MAHARAJGANJ,2011,22,18,7,49,9,29,26
UTTAR PRADESH,MAHOBA,2011,13,16,14,68,10,37,15
UTTAR PRADESH,MAINPURI,2011,82,33,65,268,61,79,34
UTTAR PRADESH,MATHURA,2011,113,39,73,732,132,262,36
UTTAR PRADESH,MAU,2011,28,19,23,170,79,47,7
UTTAR PRADESH,MEERUT,2011,189,79,235,2445,238,444,36
UTTAR PRADESH,MIRZAPUR,2011,28,3,2,65,1,48,20
UTTAR PRADESH,MORADABAD,2011,103,55,119,867,87,151,30
UTTAR PRADESH,MUZAFFARNAGAR,2011,126,19,64,508,165,243,25
UTTAR PRADESH,PANCHSHIL NAGAR,2011,61,18,55,353,58,139,15
UTTAR PRADESH,PILIBHIT,2011,46,12,10,105,9,154,39
UTTAR PRADESH,PRABUDDH NAGAR,2011,57,11,55,207,53,63,10
UTTAR PRADESH,PRATAPGARH,2011,58,24,19,161,80,63,31
UTTAR PRADESH,RAIBAREILLY,2011,36,29,10,130,36,54,16
UTTAR PRADESH,RAMABAI NAGAR,2011,50,21,13,122,32,41,29
UTTAR PRADESH,RAMPUR,2011,79,43,72,387,84,204,26
UTTAR PRADESH,SAHARANPUR,2011,78,21,31,436,58,182,32
UTTAR PRADESH,SANT KABIRNAGAR,2011,17,17,9,47,25,24,6
UTTAR PRADESH,SHAHJAHANPUR,2011,87,40,21,251,41,108,47
UTTAR PRADESH,SHRAWASTI,2011,18,16,5,51,9,38,16
UTTAR PRADESH,SIDHARTHNAGAR,2011,14,9,5,62,10,16,17
UTTAR PRADESH,SITAPUR,2011,102,66,40,347,49,100,60
UTTAR PRADESH,SONBHADRA,2011,18,19,4,84,4,77,8
UTTAR PRADESH,ST.RAVIDASNAGAR,2011,8,2,2,49,7,27,11
UTTAR PRADESH,SULTANPUR,2011,41,21,17,197,42,51,14
UTTAR PRADESH,UNNAO,2011,61,36,6,186,44,104,30
UTTAR PRADESH,VARANASI,2011,48,11,33,557,58,285,41
UTTARAKHAND,ALMORA,2011,2,3,3,12,0,15,6
UTTARAKHAND,BAGESHWAR,2011,1,2,0,2,0,1,2
UTTARAKHAND,CHAMOLI,2011,4,2,1,13,3,8,0
UTTARAKHAND,CHAMPAWAT,2011,2,4,1,13,0,1,0
UTTARAKHAND,DEHRADUN,2011,25,31,23,481,66,176,10
UTTARAKHAND,HARIDWAR,2011,56,26,89,633,161,148,22
UTTARAKHAND,NAINITAL,2011,17,10,16,158,27,34,15
UTTARAKHAND,PAURI GARHWAL,2011,6,1,0,48,20,21,2
UTTARAKHAND,PITHORAGARH,2011,5,9,3,11,4,7,5
UTTARAKHAND,RUDRA PRAYAG,2011,5,3,1,5,3,3,3
UTTARAKHAND,TEHRI GARHWAL,2011,4,3,4,6,6,8,1
UTTARAKHAND,UDHAMSINGH NAGAR,2011,49,31,38,704,106,95,17
UTTARAKHAND,UTTARKASHI,2011,2,4,0,7,5,2,0
WEST BENGAL,24 PARGANAS NORTH,2011,232,203,117,2918,720,440,88
WEST BENGAL,24 PARGANAS SOUTH,2011,247,274,32,2288,1445,159,43
WEST BENGAL,ASANSOL,2011,58,31,23,641,99,76,10
WEST BENGAL,BANKURA,2011,67,44,33,266,183,39,16
WEST BENGAL,BIRBHUM,2011,93,44,30,353,139,37,25
WEST BENGAL,BURDWAN,2011,90,52,33,462,274,107,16
WEST BENGAL,COOCHBEHAR,2011,53,133,13,280,37,63,25
WEST BENGAL,DAKSHIN DINAJPUR,2011,42,55,10,198,28,32,11
WEST BENGAL,DARJEELING,2011,57,49,24,616,56,36,4
WEST BENGAL,HOOGHLY,2011,112,54,24,803,596,267,21
